sats,time,lat,long,velocity,heading,height,vert-vel,yaw-calc,YAW__,YAW_,
"007","070733,90","+03067,73154","-00424,87588","049,060","353,29","+00209,64","-006,840","+000,0","+0,00000E+00","+0,00000E+00",
"007","070734,00","+03067,73244","-00424,87604","050,300","355,59","+00209,48","-006,840","+000,0","+0,00000E+00","+0,00000E+00",
"007","070734,10","+03067,73337","-00424,87625","051,610","357,86","+00209,26","-006,840","+000,0","+0,00000E+00","+0,00000E+00",
"007","070734,20","+03067,73427","-00424,87649","052,620","359,77","+00208,99","-006,912","+000,0","+0,00000E+00","+0,00000E+00",
"007","070734,30","+03067,73522","-00424,87680","053,850","001,77","+00208,72","-006,948","+000,0","+0,00000E+00","+0,00000E+00",
"007","070734,40","+03067,73619","-00424,87718","055,180","003,86","+00208,45","-007,020","+000,0","+0,00000E+00","+0,00000E+00",
"007","070734,50","+03067,73720","-00424,87758","056,630","005,61","+00208,18","-007,092","+000,0","+0,00000E+00","+0,00000E+00",
"007","070734,60","+03067,73826","-00424,87802","058,380","007,22","+00207,86","-007,164","+000,0","+0,00000E+00","+0,00000E+00",
"007","070734,70","+03067,73935","-00424,87852","060,250","008,80","+00207,57","-007,236","+000,0","+0,00000E+00","+0,00000E+00",
"007","070734,80","+03067,74047","-00424,87905","062,210","010,18","+00207,24","-007,344","+000,0","+0,00000E+00","+0,00000E+00",
"007","070734,90","+03067,74153","-00424,87944","063,240","010,52","+00207,00","-007,380","+000,0","+0,00000E+00","+0,00000E+00",
"007","070735,00","+03067,74262","-00424,87989","064,400","010,90","+00206,73","-007,416","+000,0","+0,00000E+00","+0,00000E+00",
"007","070735,10","+03067,74375","-00424,88038","065,720","011,22","+00206,42","-007,488","+000,0","+0,00000E+00","+0,00000E+00",
"007","070735,20","+03067,74487","-00424,88093","067,010","011,77","+00206,06","-007,560","+000,0","+0,00000E+00","+0,00000E+00",
"007","070735,30","+03067,74599","-00424,88149","068,050","012,28","+00205,67","-007,668","+000,0","+0,00000E+00","+0,00000E+00",
"007","070735,40","+03067,74713","-00424,88207","069,170","012,60","+00205,28","-007,740","+000,0","+0,00000E+00","+0,00000E+00",
"007","070735,50","+03067,74832","-00424,88267","070,540","012,77","+00204,87","-007,848","+000,0","+0,00000E+00","+0,00000E+00",
"007","070735,60","+03067,74954","-00424,88330","071,890","013,06","+00204,42","-007,992","+000,0","+0,00000E+00","+0,00000E+00",
"007","070735,70","+03067,75078","-00424,88398","073,250","013,52","+00203,96","-008,136","+000,0","+0,00000E+00","+0,00000E+00",
"007","070735,80","+03067,75206","-00424,88464","074,710","013,73","+00203,48","-008,280","+000,0","+0,00000E+00","+0,00000E+00",
"007","070735,90","+03067,75340","-00424,88534","076,460","013,86","+00202,96","-008,460","+000,0","+0,00000E+00","+0,00000E+00",
"007","070736,00","+03067,75480","-00424,88603","078,330","013,84","+00202,43","-008,640","+000,0","+0,00000E+00","+0,00000E+00",
"007","070736,10","+03067,75622","-00424,88672","080,260","013,69","+00201,90","-008,820","+000,0","+0,00000E+00","+0,00000E+00",
"007","070736,20","+03067,75766","-00424,88743","082,110","013,60","+00201,35","-009,000","+000,0","+0,00000E+00","+0,00000E+00",
"007","070736,30","+03067,75914","-00424,88813","083,880","013,53","+00200,81","-009,216","+000,0","+0,00000E+00","+0,00000E+00",
"007","070736,40","+03067,76065","-00424,88879","085,710","013,22","+00200,30","-009,360","+000,0","+0,00000E+00","+0,00000E+00",
"007","070736,50","+03067,76219","-00424,88945","087,580","012,80","+00199,73","-009,540","+000,0","+0,00000E+00","+0,00000E+00",
"007","070736,60","+03067,76371","-00424,89014","089,230","012,51","+00199,12","-009,756","+000,0","+0,00000E+00","+0,00000E+00",
"007","070736,70","+03067,76522","-00424,89083","090,720","012,25","+00198,47","-009,972","+000,0","+0,00000E+00","+0,00000E+00",
"007","070736,80","+03067,76673","-00424,89162","092,140","012,48","+00197,81","-010,224","+000,0","+0,00000E+00","+0,00000E+00",
"008","070736,90","+03067,76827","-00424,89237","093,470","012,65","+00197,21","-010,440","+000,0","+0,00000E+00","+0,00000E+00",
"008","070737,00","+03067,76986","-00424,89308","095,120","012,48","+00196,59","-010,620","+000,0","+0,00000E+00","+0,00000E+00",
"008","070737,10","+03067,77149","-00424,89377","096,930","012,14","+00195,98","-010,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","070737,20","+03067,77310","-00424,89451","098,620","011,96","+00195,33","-011,016","+000,0","+0,00000E+00","+0,00000E+00",
"008","070737,30","+03067,77471","-00424,89533","100,480","012,05","+00194,62","-011,232","+000,0","+0,00000E+00","+0,00000E+00",
"007","070737,40","+03067,77630","-00424,89624","102,220","012,29","+00193,85","-011,484","+000,0","+0,00000E+00","+0,00000E+00",
"008","070737,50","+03067,77786","-00424,89720","103,590","012,84","+00193,09","-011,772","+000,0","+0,00000E+00","+0,00000E+00",
"008","070737,60","+03067,77940","-00424,89819","104,620","013,41","+00192,31","-012,060","+000,0","+0,00000E+00","+0,00000E+00",
"008","070737,70","+03067,78095","-00424,89923","105,660","014,03","+00191,51","-012,384","+000,0","+0,00000E+00","+0,00000E+00",
"008","070737,80","+03067,78241","-00424,90042","105,780","015,72","+00191,08","-012,456","+000,0","+0,00000E+00","+0,00000E+00",
"008","070737,90","+03067,78397","-00424,90150","106,720","016,31","+00190,57","-012,564","+000,0","+0,00000E+00","+0,00000E+00",
"008","070738,00","+03067,78527","-00424,90290","106,120","018,43","+00190,30","-012,492","+000,0","+0,00000E+00","+0,00000E+00",
"008","070738,10","+03067,78662","-00424,90422","106,020","019,51","+00189,84","-012,564","+000,0","+0,00000E+00","+0,00000E+00",
"008","070738,20","+03067,78789","-00424,90560","105,400","020,61","+00189,40","-012,636","+000,0","+0,00000E+00","+0,00000E+00",
"008","070738,30","+03067,78924","-00424,90678","104,970","020,42","+00188,72","-012,852","+000,0","+0,00000E+00","+0,00000E+00",
"008","070738,40","+03067,79054","-00424,90794","103,810","020,64","+00188,13","-013,032","+000,0","+0,00000E+00","+0,00000E+00",
"008","070738,50","+03067,79183","-00424,90908","102,630","020,84","+00187,52","-013,212","+000,0","+0,00000E+00","+0,00000E+00",
"007","070738,60","+03067,79311","-00424,91016","101,370","020,69","+00186,96","-013,356","+000,0","+0,00000E+00","+0,00000E+00",
"008","070738,70","+03067,79435","-00424,91124","100,000","020,54","+00186,38","-013,536","+000,0","+0,00000E+00","+0,00000E+00",
"007","070738,80","+03067,79554","-00424,91234","098,500","020,44","+00185,76","-013,716","+000,0","+0,00000E+00","+0,00000E+00",
"007","070738,90","+03067,79670","-00424,91345","097,130","020,36","+00185,10","-013,932","+000,0","+0,00000E+00","+0,00000E+00",
"007","070739,00","+03067,79783","-00424,91462","095,790","020,71","+00184,40","-014,184","+000,0","+0,00000E+00","+0,00000E+00",
"007","070739,10","+03067,79900","-00424,91562","094,210","020,98","+00183,81","-014,364","+000,0","+0,00000E+00","+0,00000E+00",
"007","070739,20","+03067,80011","-00424,91661","092,430","020,80","+00183,18","-014,580","+000,0","+0,00000E+00","+0,00000E+00",
"007","070739,30","+03067,80115","-00424,91758","090,150","020,45","+00182,55","-014,796","+000,0","+0,00000E+00","+0,00000E+00",
"007","070739,40","+03067,80207","-00424,91861","087,530","020,39","+00181,92","-014,976","+000,0","+0,00000E+00","+0,00000E+00",
"007","070739,50","+03067,80291","-00424,91962","084,580","020,45","+00181,44","-015,084","+000,0","+0,00000E+00","+0,00000E+00",
"007","070739,60","+03067,80372","-00424,92066","082,380","020,31","+00181,16","-015,120","+000,0","+0,00000E+00","+0,00000E+00",
"007","070739,70","+03067,80441","-00424,92171","079,830","020,18","+00181,15","-015,084","+000,0","+0,00000E+00","+0,00000E+00",
"007","070739,80","+03067,80507","-00424,92276","077,440","020,04","+00181,11","-015,048","+000,0","+0,00000E+00","+0,00000E+00",
"007","070739,90","+03067,80580","-00424,92372","075,080","020,15","+00180,68","-015,120","+000,0","+0,00000E+00","+0,00000E+00",
"007","070740,00","+03067,80653","-00424,92465","072,860","020,59","+00180,15","-015,228","+000,0","+0,00000E+00","+0,00000E+00",
"007","070740,10","+03067,80720","-00424,92558","070,500","021,16","+00179,77","-015,300","+000,0","+0,00000E+00","+0,00000E+00",
"007","070740,20","+03067,80786","-00424,92646","068,450","021,45","+00179,43","-015,336","+000,0","+0,00000E+00","+0,00000E+00",
"007","070740,30","+03067,80853","-00424,92728","066,510","021,38","+00179,10","-015,336","+000,0","+0,00000E+00","+0,00000E+00",
"007","070740,40","+03067,80919","-00424,92802","064,460","021,10","+00178,85","-015,300","+000,0","+0,00000E+00","+0,00000E+00",
"007","070740,50","+03067,80984","-00424,92871","062,680","020,48","+00178,77","-015,228","+000,0","+0,00000E+00","+0,00000E+00",
"007","070740,60","+03067,81049","-00424,92933","061,420","019,82","+00178,81","-015,048","+000,0","+0,00000E+00","+0,00000E+00",
"007","070740,70","+03067,81115","-00424,92988","060,340","018,79","+00178,82","-014,940","+000,0","+0,00000E+00","+0,00000E+00",
"007","070740,80","+03067,81181","-00424,93036","059,270","017,71","+00179,15","-014,688","+000,0","+0,00000E+00","+0,00000E+00",
"007","070740,90","+03067,81248","-00424,93082","058,080","016,82","+00179,13","-014,544","+000,0","+0,00000E+00","+0,00000E+00",
"007","070741,00","+03067,81318","-00424,93122","057,510","015,54","+00179,09","-014,472","+000,0","+0,00000E+00","+0,00000E+00",
"007","070741,10","+03067,81385","-00424,93157","057,070","013,74","+00179,28","-014,292","+000,0","+0,00000E+00","+0,00000E+00",
"007","070741,20","+03067,81455","-00424,93185","057,030","011,65","+00179,42","-014,148","+000,0","+0,00000E+00","+0,00000E+00",
"007","070741,30","+03067,81541","-00424,93190","057,580","009,06","+00179,45","-014,004","+000,0","+0,00000E+00","+0,00000E+00",
"007","070741,40","+03067,81629","-00424,93187","058,130","006,43","+00179,38","-013,896","+000,0","+0,00000E+00","+0,00000E+00",
"007","070741,50","+03067,81713","-00424,93188","059,280","004,10","+00179,76","-013,644","+000,0","+0,00000E+00","+0,00000E+00",
"007","070741,60","+03067,81800","-00424,93184","060,300","002,05","+00180,09","-013,392","+000,0","+0,00000E+00","+0,00000E+00",
"007","070741,70","+03067,81888","-00424,93170","061,180","359,79","+00180,41","-013,140","+000,0","+0,00000E+00","+0,00000E+00",
"007","070741,80","+03067,81977","-00424,93153","061,690","357,60","+00180,58","-012,996","+000,0","+0,00000E+00","+0,00000E+00",
"007","070741,90","+03067,82065","-00424,93133","061,790","356,24","+00180,58","-012,852","+000,0","+0,00000E+00","+0,00000E+00",
"007","070742,00","+03067,82147","-00424,93118","061,510","355,20","+00180,67","-012,708","+000,0","+0,00000E+00","+0,00000E+00",
"007","070742,10","+03067,82229","-00424,93104","061,270","354,25","+00180,71","-012,564","+000,0","+0,00000E+00","+0,00000E+00",
"007","070742,20","+03067,82311","-00424,93094","061,130","354,07","+00180,57","-012,492","+000,0","+0,00000E+00","+0,00000E+00",
"007","070742,30","+03067,82394","-00424,93085","061,000","354,08","+00180,41","-012,420","+000,0","+0,00000E+00","+0,00000E+00",
"007","070742,40","+03067,82479","-00424,93073","061,090","354,15","+00180,28","-012,348","+000,0","+0,00000E+00","+0,00000E+00",
"007","070742,50","+03067,82565","-00424,93057","061,310","354,32","+00180,23","-012,240","+000,0","+0,00000E+00","+0,00000E+00",
"007","070742,60","+03067,82651","-00424,93053","061,640","354,87","+00180,18","-012,132","+000,0","+0,00000E+00","+0,00000E+00",
"007","070742,70","+03067,82739","-00424,93049","062,110","355,60","+00180,13","-011,988","+000,0","+0,00000E+00","+0,00000E+00",
"007","070742,80","+03067,82827","-00424,93060","062,430","356,60","+00179,89","-011,916","+000,0","+0,00000E+00","+0,00000E+00",
"007","070742,90","+03067,82918","-00424,93074","063,140","358,30","+00179,83","-011,772","+000,0","+0,00000E+00","+0,00000E+00",
"007","070743,00","+03067,83006","-00424,93101","063,390","000,17","+00179,60","-011,664","+000,0","+0,00000E+00","+0,00000E+00",
"007","070743,10","+03067,83094","-00424,93125","063,640","001,57","+00179,44","-011,628","+000,0","+0,00000E+00","+0,00000E+00",
"007","070743,20","+03067,83192","-00424,93144","064,140","002,81","+00179,26","-011,556","+000,0","+0,00000E+00","+0,00000E+00",
"007","070743,30","+03067,83291","-00424,93160","064,500","003,66","+00179,07","-011,520","+000,0","+0,00000E+00","+0,00000E+00",
"007","070743,40","+03067,83388","-00424,93183","064,870","004,87","+00178,89","-011,520","+000,0","+0,00000E+00","+0,00000E+00",
"007","070743,50","+03067,83488","-00424,93209","065,370","006,11","+00178,69","-011,520","+000,0","+0,00000E+00","+0,00000E+00",
"007","070743,60","+03067,83587","-00424,93248","066,010","007,74","+00178,46","-011,520","+000,0","+0,00000E+00","+0,00000E+00",
"007","070743,70","+03067,83686","-00424,93303","066,720","009,63","+00178,15","-011,556","+000,0","+0,00000E+00","+0,00000E+00",
"007","070743,80","+03067,83787","-00424,93369","067,540","011,54","+00177,72","-011,664","+000,0","+0,00000E+00","+0,00000E+00",
"007","070743,90","+03067,83882","-00424,93436","067,580","013,22","+00177,43","-011,664","+000,0","+0,00000E+00","+0,00000E+00",
"007","070744,00","+03067,83972","-00424,93513","067,770","015,32","+00177,38","-011,628","+000,0","+0,00000E+00","+0,00000E+00",
"007","070744,10","+03067,84063","-00424,93596","068,000","017,52","+00177,37","-011,556","+000,0","+0,00000E+00","+0,00000E+00",
"008","070744,20","+03067,84149","-00424,93686","068,140","019,89","+00177,42","-011,448","+000,0","+0,00000E+00","+0,00000E+00",
"008","070744,30","+03067,84237","-00424,93779","068,620","021,95","+00177,49","-011,376","+000,0","+0,00000E+00","+0,00000E+00",
"008","070744,40","+03067,84328","-00424,93883","069,540","024,04","+00177,53","-011,304","+000,0","+0,00000E+00","+0,00000E+00",
"008","070744,50","+03067,84416","-00424,93989","070,360","026,08","+00177,51","-011,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","070744,60","+03067,84506","-00424,94097","071,160","027,90","+00177,45","-011,160","+000,0","+0,00000E+00","+0,00000E+00",
"008","070744,70","+03067,84599","-00424,94203","072,050","029,49","+00177,36","-011,052","+000,0","+0,00000E+00","+0,00000E+00",
"008","070744,80","+03067,84689","-00424,94311","072,600","030,76","+00177,30","-010,980","+000,0","+0,00000E+00","+0,00000E+00",
"008","070744,90","+03067,84778","-00424,94430","073,340","032,25","+00177,31","-010,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","070745,00","+03067,84867","-00424,94557","074,120","033,72","+00177,28","-010,728","+000,0","+0,00000E+00","+0,00000E+00",
"008","070745,10","+03067,84957","-00424,94690","075,040","035,03","+00177,27","-010,584","+000,0","+0,00000E+00","+0,00000E+00",
"008","070745,20","+03067,85046","-00424,94830","075,960","036,29","+00177,31","-010,476","+000,0","+0,00000E+00","+0,00000E+00",
"008","070745,30","+03067,85139","-00424,94964","076,780","037,16","+00177,34","-010,332","+000,0","+0,00000E+00","+0,00000E+00",
"008","070745,40","+03067,85231","-00424,95099","077,280","037,93","+00177,41","-010,188","+000,0","+0,00000E+00","+0,00000E+00",
"008","070745,50","+03067,85336","-00424,95230","078,340","037,89","+00177,50","-010,044","+000,0","+0,00000E+00","+0,00000E+00",
"008","070745,60","+03067,85440","-00424,95361","079,090","037,91","+00177,62","-009,864","+000,0","+0,00000E+00","+0,00000E+00",
"008","070745,70","+03067,85549","-00424,95492","080,230","037,80","+00177,88","-009,576","+000,0","+0,00000E+00","+0,00000E+00",
"007","070745,80","+03067,85688","-00424,95456","076,690","028,36","+00178,44","-008,856","+000,0","+0,00000E+00","+0,00000E+00",
"007","070745,90","+03067,85806","-00424,95558","077,950","028,25","+00178,49","-008,748","+000,0","+0,00000E+00","+0,00000E+00",
"007","070746,00","+03067,85925","-00424,95660","078,970","028,01","+00178,49","-008,676","+000,0","+0,00000E+00","+0,00000E+00",
"007","070746,10","+03067,86046","-00424,95757","080,000","027,63","+00178,53","-008,568","+000,0","+0,00000E+00","+0,00000E+00",
"008","070746,20","+03067,86148","-00424,95866","080,140","028,82","+00179,03","-008,208","+000,0","+0,00000E+00","+0,00000E+00",
"008","070746,30","+03067,86251","-00424,95981","080,510","030,01","+00179,58","-007,812","+000,0","+0,00000E+00","+0,00000E+00",
"008","070746,40","+03067,86361","-00424,96091","080,820","030,62","+00180,14","-007,416","+000,0","+0,00000E+00","+0,00000E+00",
"008","070746,50","+03067,86461","-00424,96185","079,990","030,62","+00180,91","-006,912","+000,0","+0,00000E+00","+0,00000E+00",
"007","070746,60","+03067,86574","-00424,96260","079,880","029,15","+00180,86","-006,840","+000,0","+0,00000E+00","+0,00000E+00",
"007","070746,70","+03067,86689","-00424,96342","080,080","028,28","+00180,75","-006,768","+000,0","+0,00000E+00","+0,00000E+00",
"007","070746,80","+03067,86807","-00424,96422","080,310","027,40","+00180,63","-006,732","+000,0","+0,00000E+00","+0,00000E+00",
